3588,8.89,42.95,165969,152420,125250,151684,143352,139127,125551,142976,120202,125644,121033,119420,116103,107317,90424,95450,97050,95479,93758,92409,91770,90572,86125,83390
3686,33.33,154.91,16531,12399,10516,10165,9979,10116,10414,10457,11265,6945,6143,6243,6485,8940,8795,8734,8915,9250,9347,9813,9818,9894,12666,14219
3711,-1.59,17.08,41333449,42001527,36620343,40847914,50298189,50664618,47914576,43925748,41944147,37325504,36457523,35788001,35303249,37884146,28135554,31337455,38781574,38456363,38784584,41141924,40039028,36376356,31571316,30118129
4919,-10.41,269.42,3495440,3901456,2964098,3206926,3422498,3194149,3252543,3372433,1134860,1097276,1089535,1025400,946207,798314,634815,700026,942351,882479,964621,1027460,981295,934944,916797,882445
4952,6.34,30.81,301697,283708,200696,240567,260950,265896,302048,300597,281850,272342,262423,250885,230638,201243,150392,120240,165189,196237,224671,205838,224381,282641,256773,286850
4961,17.13,196.55,2051590,1751503,1504211,1107626,1392390,1315347,1263306,1064024,1086717,959502,890502,800734,691822,715255,769907,639157,688564,852615,737955,800590,872140,738764,740274,714861
4967,0.46,12.93,611842,609063,619365,684921,551477,556498,570017,805719,657472,607878,1099228,564922,541800,666013,441484,439406,602339,679707,574951,437767,501120,616231,609120,667425
4968,2.13,105.77,614232,601425,551274,588780,554547,553298,530865,603884,551553,528972,490223,407656,298503,300240,265281,265178,262175,270490,301016,283710,273189,267334,257405,224344
5269,-12.54,0.08,444871,508685,405901,664854,655121,670670,674081,816100,676693,600122,524699,339685,444494,701838,604143,279824,431233,300342,269057,385872,254708,279695,286153,195229
5285,9.58,49.40,566678,517154,430795,504363,471337,423307,381640,357447,315987,322746,373262,352574,379315,355928,295250,318399,362420,376794,375258,372409,357305,391694,368155,370821
5471,9.24,-0.79,547974,501640,376924,508557,464157,531973,518966,569494,500779,460014,454012,484556,552333,452436,211255,170651,255227,290075,293677,260217,277817,306579,308277,334245
6202,-10.23,12.68,523085,582693,390656,491349,500936,586993,567529,536113,482528,487632,478743,478689,464227,432648,329567,268934,384248,433382,403031,347985,383796,388875,380093,422684
6239,2.49,1.64,6671415,6509060,5826828,6093345,6195206,6359712,6468226,6312439,6302445,6320817,6401211,6444874,6564039,6579400,5891693,6340587,6599818,6394174,6314017,6023540,6069915,5611872,5149505,5044003
6243,1.23,14.88,75906,74985,51957,59466,60507,42477,58416,64306,71211,61752,45831,42751,66074,56253,31086,35850,46869,54156,43028,52629,53655,47311,53803,44832
6257,12.82,40.01,1350187,1196762,1109952,1197663,1210277,1151112,1154534,1146516,1127003,1023095,974670,959984,964345,1015681,851584,849748,951988,851499,1477233,813996,861883,855969,801286,744494
6271,-4.53,88.17,1112037,1164831,964826,1011605,1107197,1116658,1063940,1050741,913829,911463,785026,686655,590972,680992,641105,631108,682190,702729,701095,654364,608844,643744,553721,632639
6515,-9.21,-37.53,185151,203940,143488,199088,173428,208678,240231,215369,279606,331729,257634,307914,296364,274375,138078,186415,179806,241154,270888,208328,267824,360586,108/05,725953
6531,5.11,90.89,518317,493115,355891,378920,413123,321014,278253,476040,423747,336677,441559,328768,271522,382012,244241,276827,314541,366800,375932,323015,327855,312436,333215,261772
6533,17.30,23.70,53911,45958,61503,43665,126948,74960,66677,46359,28124,30285,22177,36039,43581,21785,57086,26991,38702,43095,51407,65033,22289,40529,69710,50643
6552,2.14,15.02,273400,267663,212232,231885,203247,201070,203819,220044,228764,262023,261409,251652,237696,226713,187405,163011,191184,228407,251555,283217,281286,250453,272604,270769
6756,4.09,65.01,266771,256278,205112,263761,189273,179312,178631,173411,159071,156231,172738,169699,161667,148250,97192,184116,108807,169819,158638,158805,149647,147696,116856,126746
8016,13.54,84.70,1765268,1554779,1069329,1418533,1471326,1338741,1322850,1295195,1334015,1258731,925685,763403,955769,1187953,897852,1053042,1201319,1215179,1316438,1389372,1335334,1275772,1202679,1200808
8028,3.06,14.70,233617,226681,218515,226546,217216,213249,211479,194791,199546,197146,184874,193663,203680,224309,214313,187911,200459,232629,226951,230211,252076,251278,225673,222008
8081,2.07,24.56,769287,753702,621886,808781,678692,672061,650862,700796,683840,680723,566548,534779,617603,643317,497247,481333,525641,550376,530802,567029,537824,529229,453071,430709
8110,50.89,32.58,730826,484350,456992,464553,497503,454082,451140,487592,480282,466057,482167,526780,551239,554796,493093,520804,624808,622663,604828,540851,570496,548499,512178,532706
8131,-1.64,0.92,840933,854994,822846,856514,790856,784499,789015,807212,794776,778782,763517,790834,833263,854673,845071,874278,873561,828975,856179,823488,857970,774878,755661,770944
8150,-2.61,23.14,2283389,2344604,1957424,2163311,2190543,2051072,2068704,1897061,1902474,1886592,1784515,1789294,1854324,1966836,1887632,1732334,1823512,1849069,1898900,1749634,1912105,1737309,1636704,1709126
8261,-18.94,28.98,310696,383311,274729,370715,335066,303406,314893,312522,265276,274089,260523,273014,240881,204600,155295,186154,186622,208504,221155,191180,193902,190427,185489,158020
8271,-8.27,28.37,784520,855291,585399,658190,591136,642549,562178,583850,460216,655758,574465,506545,611145,719107,662213,583060,596006,644134,681755,608732,638610,581309,556768,612874
2301,3.05,-0.76,13642841,13238485,10402034,14076995,13439321,13894461,14100919,14762717,13455724,13117685,14287458,13716515,13747339,12600894,8669987,11314389,14492267,15012746,14646078,16429858,16349594,15345459,16148258,14796455
2305,7.20,4.90,53021,49460,33403,58387,69545,68209,45928,58903,42284,53917,61285,45703,50546,45056,10160,30898,57712,45237,56953,41089,44704,39730,45118,35009
2324,-17.38,-5.25,89350327,108148060,70665916,91177558,114381030,106871487,112734561,95517314,83952978,89771191,81698189,87650410,94304826,80770843,39510198,61766224,82135263,86464827,98916490,96806861,74609805,78508246,85978823,84599086
2331,-1.18,-16.22,2244933,2271753,1671909,2567501,2853615,2116486,1883613,2669650,2203994,2039352,2797344,2621688,2679634,1702273,444544,1967745,2672725,2334730,2256446,2507374,2342635,2382672,2667241,2572977
2352,-7.53,19.74,17346469,18759655,14598972,17545000,19222848,19873665,18063637,19726029,17595459,14370287,15465738,13722146,14487094,14595548,10952166,13652452,14381803,15147182,16333214,15232438,14045700,13525866,14734911,13597886
2353,-10.07,26.34,24949924,27744277,20318181,23495092,28363840,28718879,25517060,29514820,27273473,23240567,25673362,20181059,19747695,24070662,11230756,13553085,23337383,20427418,17819295,24342374,20211350,18316757,24480331,16670816
2356,-6.84,-22.50,38194670,41001056,31465038,39382095,43223749,40147586,42106279,51949735,44734450,48696190,53408509,46063044,49286244,41899604,17400627,29378879,43383897,38035698,48175786,45210143,41404018,42091241,47707129,40887521
2357,-14.73,72.15,39139014,45901778,33535728,36724581,42970648,39748738,39603348,47041752,43239629,37141186,39367941,30170871,22735388,26271433,21284856,23201678,32755386,34605083,29928417,37775236,30642655,25528608,30787468,23382991
2362,-2.67,6.45,1858099,1908985,1740109,1954836,1531334,1876911,2038721,2046154,2161191,1645621,1676399,2069459,1745563,1504763,712305,1211283,1571153,1724204,2000064,2021463,1991044,1923845,1703527,1714199
2364,27.30,31.12,93000,73057,51816,60397,85973,81042,91224,98471,81808,66079,58077,54850,70925,68959,51594,54404,81760,73151,105382,67332,61305,88436,54485,53563
2365,-47.24,-25.03,87361,165596,91816,174796,146294,139751,185580,229285,170324,126101,100648,103893,116524,143514,38598,152946,121333,153669,156614,164306,170090,117564,117686,119038
2376,0.34,79.17,11047434,11009777,6969450,10386245,6693998,9400828,7358828,7931867,6964531,8099005,7109860,7633696,6165821,6310051,4668398,6254698,4719894,5271885,5780293,5666084,6143507,5856401,3689929,4237966
2377,-14.94,42.13,15077434,17725961,13256069,17022930,12454321,15612071,13838851,13640345,13275096,13840272,13779635,10949799,10608256,10307830,8129812,10065900,9090257,11143632,11810866,11720989,11333820,9759289,8567063,9037738
2380,2.45,217.65,286603,279749,123639,228040,266767,277808,189693,178860,163044,164829,118622,78064,90226,115604,84369,94856,142616,141085,105550,115528,99631,137806,161659,157807
2382,-10.18,1.73,84836851,94452281,80146858,94354473,109820328,102876360,90339020,112374677,106045918,108927559,93471203,93347803,83397185,78111605,49194067,62958366,92881861,108749736,95753560,90278563,91868918,82994433,78935998,88677935
2387,7.06,26.55,2160395,2017906,1193051,2021627,2396402,2416929,1911530,2290523,2144079,2073762,1863546,1647113,1707168,1430985,601052,696417,1123566,1381528,1264430,1426436,1053362,1035643,1179458,1078223
2395,-7.07,6.43,4675360,5031322,3619270,4510810,5024404,3908640,3832625,4350336,4295139,4404376,5121824,4503341,4393004,4076906,3231064,3964219,4263415,4433721,4788639,4987642,4825344,4569296,4669370,4649097
2397,-6.73,0.84,692175,742104,521610,744404,739807,685711,666952,767803,633111,639368,698656,655366,686427,850816,580435,745070,680108,838408,723162,518350,534397,546589,623692,549134
2399,-8.92,59.92,212013,232781,150919,211826,161447,201804,234223,281011,217949,187975,119398,152317,132571,229494,147971,160105,203506,220893,197273,161959,212663,203384,166020,160237
2405,-7.42,-1.72,134823,145621,121019,127524,190855,136962,131751,153911,107054,126733,143439,119696,137182,151907,157398,175589,215226,242495,252579,294082,293386,265545,204555,236100
2417,7.14,48.52,471004,439599,379927,459311,517649,738807,943280,1229481,1014893,814860,462527,324480,317136,286157,192614,184349,255026,258974,251485,218391,266678,268788,255556,249061
2424,-43.30,53.96,1147,2023,1058,2225,2023,2763,860,740,672,1211,1662,1793,745,2956,1136,1417,3214,1351,2368,291,1257,2414,11342,10
2425,5.33,77.11,470447,446647,357571,417306,684549,482300,412648,633953,462857,470379,422937,333561,265630,266702,63465,173330,538961,436171,363705,376439,382448,449532,481884,404686
2442,9668.75,184.16,874108,8948,8752,201314,504004,1068509,425870,398053,528439,576015,367647,280664,307611,357473,210661,291524,490793,784433,356567,346822,403033,304607,338021,404858
2465,49.03,138.61,1025636,688187,351677,599492,673631,427792,428451,416541,343624,415684,300280,337208,429844,293685,262568,218958,370497,346886,298302,293943,321075,323866,346461,239661
3002,6.79,-22.07,51419,48150,31892,53494,58777,84030,81938,91648,68394,76927,67210,73993,65985,58629,32458,58727,73831,56448,54947,64427,53926,62081,54838,57208
3005,6.75,14.73,2963080,2775692,1885502,2581834,2631395,2650376,2470818,2443731,2287430,2355672,2230280,2586704,2582678,2157827,1462062,1978770,2131552,2549617,2346253,2440588,2463307,2302921,2509213,2390096
3013,-24.82,-49.92,317611,422482,202576,433978,536042,546163,461557,504617,553682,516127,480180,529442,634152,654258,280064,426141,708029,608027,478023,507780,458226,550317,471823,408236
3017,3.47,6.28,4484334,4333842,2713182,3551772,3533740,3501131,3491096,3482204,3302723,3263265,3082797,4302681,4219346,2216110,2112601,3157840,3528511,3351189,3341663,3920585,3014089,2980160,2950133,3282094
3022,-8.13,9.20,513413,558842,372770,494980,690285,595161,482887,500211,504448,534352,582353,579592,470153,377797,247603,382736,452047,415615,403255,479281,458537,508644,496780,505966
3046,-19.08,19.54,185911,229752,129026,126091,212959,227920,124470,124890,173669,226914,139468,86610,155519,112718,46246,124829,141235,110500,108393,199886,120925,119702,178376,133306
3057,-39.34,-25.52,51161,84335,59505,69382,74309,89926,67339,87928,79382,66770,66023,72822,68690,91127,103628,95459,112246,144752,114293,92240,96995,90862,103161,105705
3060,-13.88,24.90,272735,316677,224962,328884,312091,332934,316756,325483,290984,268677,389642,300809,218362,410477,347914,375375,439217,507490,455142,434679,467848,461632,331672,390981
3231,-1.26,2.01,68220509,69092011,49477754,58569401,73527923,86817870,72192665,69115242,70012025,78466276,79001974,75316883,66875475,68332849,44862598,60489120,86134836,84176262,79900519,79625642,70065885,66598310,77517579,64472541
3416,-18.04,41.73,173082,211168,177479,196051,180029,180003,209104,215510,187431,152884,131121,118218,122117,133211,115564,101213,146348,131792,128699,159929,123841,127732,137616,157617
3494,23.55,53.06,43297,35045,35557,32088,49565,37036,32421,39956,42834,28372,32034,21207,28287,60023,49719,67272,77679,72518,64612,85033,97774,99884,69527,89234
3515,9.83,46.10,1945465,1771307,1255300,1649931,1328131,1541350,1513305,1576766,1733370,1879657,1733265,1652360,1331555,1135097,1049725,1410743,1056602,1460755,1338733,1278155,1322380,1269205,971082,987344
3701,-3.37,33.74,783043,810358,566179,807556,926805,829809,587564,709854,684438,622113,627298,545612,585496,486271,370950,456456,657034,632173,609377,603322,553296,526379,529304,556051
3706,6.16,50.26,4136027,3896031,4017097,3514392,3626242,2676097,3724027,4192784,3821282,3837984,4138646,3692532,2752597,3058336,2525712,3099517,3295869,3781145,3242479,2819032,2670345,3304143,3882219,3187594
3712,-52.73,-5.15,495242,1047670,515599,669845,895236,800491,711708,634603,546959,351008,372514,541959,522105,665384,377097,568594,930323,810621,886519,1106362,108/07,3816251,5.89,515030
4916,13.91,-34.94,212799,186815,131857,113713,136786,174484,170961,192048,151815,147391,160830,318985,327068,581388,547889,468063,674002,697802,739638,766522,682198,652205,661766,608370
4938,15.77,-10.34,93054564,80375353,53779398,82418580,140051496,179191659,138168160,126145765,105613255,103908742,109856812,114112166,103788385,101020602,81804451,95653396,128733550,142121617,147157281,157645558,98406528,98742878,88277512,98337726
5258,-21.92,0.66,283512,363113,163448,268534,492091,319111,301324,329433,254670,254254,348947,263992,281664,276445,260307,330018,493790,400588,346004,292070,268093,230975,284858,280186
6117,-15.07,-2.28,171395,201798,136843,202010,153979,155224,163107,207718,170611,236612,170399,248195,175398,182699,163718,173889,223337,194642,154695,184888,193911,181194,160084,181127
6128,-5.03,113.42,401770,423054,373670,361663,371884,363724,416403,406024,299400,325940,305394,222317,188256,449209,424101,465036,438423,498436,538105,539867,443839,509768,523958,572219
6166,-12.75,7.05,733980,841191,664767,590372,1081177,866198,764843,817809,678307,795020,737089,730001,685663,1053577,802167,624381,1208690,769747,895601,770047,836907,793279,951677,792217
6172,-9.28,6.64,44885,49477,24514,45120,36125,57944,54537,51936,51989,49991,42966,44367,42092,35577,15326,31229,29997,36701,37945,37082,43823,51308,53289,53957
6206,32.36,29.95,405638,306471,262780,345734,290373,349943,384834,411070,402577,386346,332652,306058,312149,410776,383893,462320,434885,365278,464916,400209,411526,423218,466570,460252
6230,-21.07,1.88,760984,964138,679818,830022,964700,844685,868837,918766,824812,695565,870014,745757,746956,673200,371236,598892,793139,766140,796058,730170,770267,679096,808941,690400
6235,13.62,64.91,209501,184383,211837,240709,255388,213404,198259,187621,164488,145895,132879,120591,127037,162549,114991,172232,194773,172367,170842,180786,166668,153661,81929,133457
6277,-18.44,10.32,399492,489840,339947,401629,478770,453139,431966,400679,424922,394441,380501,339910,362109,395293,379322,378730,416169,440517,479631,424015,407765,454346,446471,418225
6414,-14.19,17.15,7016323,8176248,5848459,6074373,10252085,7755674,7578835,8551786,6922681,6241571,7165842,5770649,5989341,6535207,5195301,6132514,9995692,7574120,6972847,7927076,6230238,6475585,7240076,5729473
6579,-23.41,-21.87,379459,495435,270386,500734,535472,457558,417735,439621,477758,569515,583348,533320,485657,466624,468637,462940,538026,524045,509299,468520,528078,434529,541977,579182
6669,8.32,25.81,16616629,15340839,11621199,12324604,15378815,17307428,19827765,16813564,14782687,15609333,22401161,16461603,13208168,10857728,11857759,12421637,18368631,15697738,15488010,11070685,11007754,11268041,16469428,13505690
8114,-1.85,13.77,662960,675474,680001,617333,888312,642632,707837,765321,697020,623611,691820,626753,582716,664815,622630,576175,765050,875556,801692,847250,900683,816762,870525,819265
8163,15.32,39.41,2525742,2190278,1728615,2081055,2160714,2130025,2125354,2060191,2019620,2031241,1959709,1955109,1811718,1654877,1076841,1379971,1725715,1679160,1753261,1684071,1578449,1694483,1723502,1694038
8210,-5.52,-0.43,760631,805094,436786,577048,694569,648445,551833,714938,667997,730654,670003,764882,763950,553141,319325,464809,732755,741145,594186,575208,553952,574848,503063,502941
9912,29.18,115.60,58831,45543,46221,39353,53538,59457,55477,47184,48668,48105,39283,36578,27287,44849,45425,33140,51614,55336,55969,53331,42212,47893,57873,43070
2323,-18.08,-7.59,637002,777627,618711,814652,881543,844607,703597,855819,735152,765724,644134,601275,689299,876504,836949,956350,404308,493878,622295,618573,642172,507344,618452,698131
2340,-4.65,9.83,509918,534794,439801,608816,383798,508425,490329,687407,491055,487037,511694,401936,464285,413897,345628,404554,424086,432080,434980,500759,536935,508945,539324,464413
2349,2.71,32.28,660828,643418,506953,615793,576223,560753,574908,573929,613844,601933,502398,500371,499558,564069,495011,513459,607326,646955,623442,623116,621081,662469,684398,660695
2374,5.11,-4.82,258395,245838,131979,237942,253918,337529,361864,431285,270083,292193,266937,220985,271470,322383,176273,237097,270469,496952,447946,439240,381790,529509,644916,807135
2393,-5.17,6.78,2066504,2179112,1679064,2028397,1975313,1811003,1763774,2081342,1918067,1888521,1785872,1925532,1935293,1775817,1134767,1607148,1775723,1899624,1767432,1729659,1773483,1656120,1640736,1849052
2406,-5.28,22.03,706188,745571,634943,867672,891903,850356,865754,1269535,794184,809631,797891,595517,578717,740400,636467,720880,798286,663658,635149,745293,579974,635865,696063,790081
2409,-3.64,46.80,29600923,30720172,25600149,26620298,28857909,25951875,25725236,26078254,24253997,22897746,21607307,21729311,20163563,20510410,17688726,15491047,20713731,21278775,19975703,23873479,24139949,22039879,24339846,24737460
2426,1.00,25.63,279978,277218,228107,254109,226629,219388,199966,211803,217983,219065,204712,214568,222865,179895,144595,167147,216810,200061,197905,186227,190860,201752,205263,356047
2438,-4.34,18.92,33949,35489,28121,34258,26966,28890,30044,31462,28005,26503,33537,34466,28547,50529,37291,23185,37357,42318,40656,30530,35042,34471,30042,37112
2466,-11.21,16.78,70422,79317,57929,78760,95273,61568,69198,89992,236926,271980,133593,80022,60305,54823,40282,51196,174974,61841,57798,92266,244046,304911,229375,252318
2486,-0.86,37.85,490178,494440,346768,469204,429472,405774,371114,403734,372505,349979,344259,328380,355583,344840,191854,287007,313798,325065,308690,307685,307778,303722,315262,332726
2489,-21.81,39.86,1462046,1869872,1125846,1511763,1700090,1733454,1794638,1874502,1394468,1310197,1504500,1465982,1045391,1045297,752527,1176427,1365066,1402777,1420116,1581248,1250149,931998,1423969,1724762
2491,2025.24,943.97,218921,10301,78792,43921,127379,96187,20892,18185,6338,21600,18686,19653,20970,4080,18003,27795,11658,26583,44829,15550,33413,39594,16980,25020
3008,-15.26,-27.00,3398663,4010541,3212644,4607376,4910911,5243639,5137815,5124654,5024595,4612265,4136186,3866021,4655501,5444235,3669064,4101217,5099378,6644120,6613792,6595863,6450357,5437255,4075854,5021324
3019,-6.34,39.64,1668547,1781429,1385507,1561488,1546445,1392774,1454608,1549190,1504083,1509006,1466711,1219743,1194932,1147005,768359,1007863,1314666,1393042,1260772,1466672,1747103,1758368,1701076,1737511
3024,-10.03,16.87,116649,129647,112919,154378,69582,116040,81350,80576,148450,166455,146794,99787,99813,96099,79322,96609,99475,85729,106182,116936,123218,139532,127508,108074
3031,21.15,35.96,163942,135320,73062,127846,135808,132898,108241,135857,123861,112797,117180,119385,120580,123845,68086,73938,161568,143641,135015,154427,163492,177006,142282,163245
3038,-5.22,17.62,337156,355727,271297,317738,311850,304527,277628,311844,329012,329031,375056,396728,286659,276275,244214,294475,291642,361070,372174,383884,419542,375676,392287,310684
3049,17.13,38.31,315331,269209,322296,282671,340738,269825,302758,362670,235354,214480,250816,112798,227982,211307,305777,263213,329996,419544,354752,349630,361993,437876,404915,411259
3050,-2.06,11.31,81551,83263,81537,82059,69811,75718,87275,83628,89343,87845,80120,75949,73262,78821,86093,76483,89161,84126,96669,86611,103466,93386,86256,83378
3051,17.57,39.23,312577,265861,215547,270850,249252,223164,245185,204092,195243,214844,163757,153254,224498,184823,179155,180558,203738,247020,236948,203613,239339,220173,173291,204455
3059,-10.09,45.04,748711,832751,530135,617977,712028,608262,529412,558161,521974,535340,502959,504589,516207,364086,328057,421600,439711,487245,465912,481460,538407,555828,483230,500851
3149,-11.28,-11.96,192395,216847,164251,243320,188272,217658,224076,247183,248421,235738,224079,242999,218538,170892,99685,130994,271515,214064,247296,261075,259820,230369,212037,229159
3356,0.35,41.02,107173,106800,79001,78329,90020,100089,106706,106441,97115,91457,92943,68252,76000,105064,123587,99649,99614,102634,119794,105495,129578,122352,119235,121103
3383,0.19,-0.53,50927,50831,40357,50348,46785,48116,40113,52280,50136,38295,40165,46509,51198,48062,33194,56647,65464,75329,71853,70474,67582,64157,55300,55820
3406,-17.28,-28.31,674298,815151,617770,1128034,1463391,1807423,1653978,1860127,1777421,1564023,1109440,1025976,940629,1017646,693377,981350,1128504,1186840,1468459,1929165,1838066,1283754,857808,702791
3437,-40.48,-28.12,331030,556170,453652,528846,507053,484793,518573,487424,495241,498990,511683,454864,460522,423562,314470,326722,414912,392372,427738,340799,330837,387424,311835,360222
3454,-1.25,1.16,468894,474822,394095,412355,462701,374020,399561,377622,452490,496656,474102,464504,463537,589249,497374,492617,431661,425348,492268,496234,574277,508001,609165,658289
3481,-2.07,46.90,30345891,30987492,25339345,27511858,27007865,26093764,24966227,26353648,24441461,23773308,24183715,22042654,20656833,19677301,14132474,16581800,22065679,21497094,22015142,21706248,21047072,20540415,21314554,21004978
3504,-23.08,11.98,377244,490460,256979,287077,358163,319167,369618,393003,367574,338853,353540,371827,336900,295351,160221,241365,397162,343867,434702,425124,409336,373980,376291,400628
3535,-48.15,26.44,86784,167391,141028,190380,85630,213264,88170,74940,36025,98640,67200,90686,68635,159074,89836,69403,86660,97098,9535,45863,44323,126227,84153,160949
3543,-6.96,33.83,278227,299052,211397,313540,310560,313459,272027,314979,288203,286186,240209,217364,207889,248031,195430,226114,258639,278006,207814,284261,242202,252017,245646,247242
3563,-18.15,-9.74,230980,282214,200457,206154,184805,187096,184160,167571,160681,150082,197235,224098,255902,252833,222348,210983,141343,134719,171929,180799,227284,234342,265706,260310
3576,-30.80,19.54,1015150,1466892,684470,853606,901317,788393,1026152,1182764,1195054,1137045,1235462,1208200,849212,1208453,1088432,690086,1678447,1212358,1132183,1365360,1560868,1324787,1394960,2286277
3591,5.96,7.48,203476,192022,144894,204631,138595,161732,141693,181572,154698,142162,153934,141062,189316,260940,105302,130232,176105,164516,155673,169756,192378,171902,195567,198950
3622,-18.90,229.60,125232,154414,99154,83661,109890,98056,92032,123281,36553,112284,114097,85727,37995,31844,33671,51050,88684,126527,103988,131990,60363,67652,67976,85778
3669,9.19,68.98,356337,326358,310901,360984,341985,442805,486553,618673,598101,468395,255498,168928,210877,203810,139729,130571,194982,180868,169537,159163,201439,203785,198856,190212
3714,13.71,110/03,2911948,110/02,109/12,109/05,108/10,108/03,107/08,107/01,106/06
4934,38.71,11.64,210900,152045,161003,100747,135879,193167,258994,172469,179443,185551,193671,183299,188914,165322,164867,172021,214998,148785,170367,245321,190214,192549,254007,220975
4942,-6.23,27.96,708641,755752,536150,713873,698065,616474,703063,708999,662819,591374,672173,622754,553784,550507,315805,491571,670849,650242,758492,684967,658840,657977,562892,549544
4956,-4.14,39.87,150737,157244,140092,140667,141107,129063,116143,123508,110323,123360,101792,98603,107766,101408,71860,77878,105092,102598,102117,96553,94912,93169,100894,93762
4960,-12.67,7.65,901892,1032781,808725,904855,1003787,905942,851615,830130,827955,731309,710058,809043,837821,793089,503326,652800,1249632,1298821,1168004,1174607,1104211,1165355,1235458,1145292
4976,-16.55,127.07,142861,171202,133094,172380,162222,172058,171228,160405,137291,117401,95165,70568,62916,76003,70146,75724,78662,86763,100164,88021,92099,117388,91020,115188
5234,0.32,-3.10,365522,364340,326318,383951,340076,355826,336962,367556,355582,358933,342691,360026,377198,377447,360596,363210,364775,370780,374466,374774,390907,399102,373400,380752
5484,30.38,101.12,42636,32702,24967,27691,28488,31279,25875,25583,26626,25939,26822,31467,21199,21973,20717,20468,15018,23123,21126,19906,19396,24356,27114,33697
6116,-9.16,170.38,2750339,3027717,2378565,2481360,2570825,2392774,2078321,2055878,1906542,1475308,1377630,1262079,1017219,1301208,1011176,1104346,1562900,1468240,1497560,1559342,1305146,1419836,1484057,1393671
6120,-6.20,71.89,1618373,1725354,1353904,1556826,1637336,1483746,1384385,1317224,1177822,1271067,1263667,1112444,941536,987277,735823,977917,1151303,935063,1040693,1270261,1434171,1581720,1428719,1432954
6131,-73.45,1358.85,3545,1385.43,110/01,313.56,34.20,-1404,-711.56,109/06,109/05,109/04,-13108,-146.31,108/12,3143,-6409,-2042,981,108/05,-66683,108/02,-75.33,-296446,-301079,-1007.86
6164,11.25,-7.78,76054,68365,65290,90143,76802,63119,50970,58039,59209,54687,59752,65179,82473,74991,38423,76969,81123,67766,57124,67530,79767,80692,80208,75542
6168,12.60,46.04,272549,242058,200461,238906,229997,274939,232627,212773,212511,186880,182098,172650,186625,201533,205049,204679,184505,184549,182784,175445,171855,158991,161577,164209
6176,-0.63,-3.53,4924942,4956289,4060414,5050882,5890501,5537461,5081930,5438033,5323123,5022393,5147902,4979077,5104938,3364388,1721009,3482446,3777593,4571929,4880078,4820777,4832155,5399244,4465571,3973688
6209,-12.31,17.77,273106,311454,188500,322839,313874,285059,305414,314350,285958,283253,179194,200924,231895,240693,153840,186566,242958,303100,301172,317626,319179,306942,279639,292506
6225,-55.57,183.15,1042,2345,716,712,3290,2869,542,2767,3208,2922,2833,2499,368,852,480,573,2938,699,838,696,920,984,1069,752
6226,12.44,7.76,81608,72579,59276,75290,100211,67753,61607,70970,66335,69398,56668,75025,75728,75794,34204,55684,61113,69772,68337,156742,80482,75522,111852,76662
6278,11.78,55.05,4945016,4423784,3346160,3741820,4054698,4232088,3701620,3818582,3884816,3775631,3285644,3115601,3189283,3111687,2426084,2810024,3041353,3274345,3411907,3334212,3335158,3522947,3448539,3084151
6289,0.88,-8.10,5401,5354,7119,5322,8728,10111,8243,7865,6647,4458,6413,5802,5877,5340,6794,5908,4475,5620,7279,11895,11305,10652,9808,8857
6405,-1.12,8.08,44178,44678,27326,25936,33655,35771,37985,29182,47514,38856,46010,43458,40877,35803,27723,24900,34213,54364,70467,58255,53976,52715,64133,55135
6443,9.83,12.30,454450,413774,359176,363883,301090,378588,364547,437254,483053,445326,414694,405296,404688,377332,312900,314305,378507,305683,323028,353905,410308,449056,377940,327139
6477,-3.36,-34.85,91238,94414,52532,45871,52184,115181,172228,362958,286736,302834,307398,163122,140041,66540,69252,46669,123589,89614,124475,114058,113966,81461,72894,148701
6668,-31.63,-16.73,105394,154157,93433,110795,137474,119313,137344,134887,148203,159902,186424,144430,126563,154649,141092,99420,186558,119784,119107,140772,164902,108367,129329,90454
6706,5.74,79.14,429677,406366,399159,378564,339683,277377,261114,223586,206092,203681,260332,253088,239859,289829,307645,293821,289231,270760,250442,247732,275074,348319,316518,315735
8104,-3.98,0.26,154408,160812,138647,154659,143687,155755,164958,162018,157191,145615,142371,141586,154004,122335,53896,94555,104572,124566,135343,148231,137220,126680,134269,130011
8105,4.31,49.11,895224,858232,582724,753779,673307,724295,637435,637122,595308,552400,590885,589292,600368,547401,452380,558850,679939,713040,716796,723564,750619,818531,823994,833022
8215,7.24,18.26,1468949,1369750,1393027,1293756,1389499,1363605,1345809,1350356,1297855,1277552,1250452,1254001,1242122,1224590,1400781,958290,1084535,1118969,1101840,1144653,1116476,1162762,1247237,1266014
2314,-3.90,-3.37,310826,323439,275447,402476,367323,347106,288686,300914,300711,336710,386505,395492,321650,321361,207031,374659,445272,553803,423911,398939,403498,392794,471497,515915
2321,-11.66,-17.38,81357,92092,72795,82276,80826,82517,80872,92866,104162,84314,105488,94929,98470,89984,75078,85799,121684,116635,135781,101295,93018,97902,144528,149232
2332,-16.14,41.07,1155108,1377451,1259601,1260594,1354384,1395339,1404643,1478816,1313173,1369499,1338950,1033770,818836,1251335,1239894,1180303,1409909,1488883,1561031,1406107,1371993,1512290,1405165,1361903
2345,-10.90,13.57,4624529,5190400,3632444,4375535,6336478,4991408,4379859,5391875,4882302,4124487,4790580,3763609,4071989,4651577,3397996,3674679,5126867,4263495,4641922,5957461,5918287,4565787,4394615,4831286
